Date,0P00006G2D.SI,0P00006ONO.SI,0P00000K03,0P00009VQG.SI,JAGCX,0P0001DK5T.SI,0P000161I1,0P0001NP7X.SI,0P00019B21.HK,PEBCX
2019/1/14,5.433899879,1.705285788,,,16.21071243,,,,,7.550303936
2019/1/15,5.462200165,1.707377672,,,16.23443794,,,,,7.565497398
2019/1/16,5.440899849,1.710990906,,,16.37086105,,,,,7.565497398
2019/1/17,5.460800171,1.722686648,,,16.57253075,,,,,7.595878601
2019/1/20,5.45179987,1.726775289,,,16.57253075,,,,,7.595878601
2019/1/21,5.398099899,1.716125488,,,16.22257423,,,,,7.603470802
2019/1/22,5.364099979,1.707948208,,,16.21664238,,,,,7.641458035
2019/1/23,5.405900002,1.713558197,,,16.48356056,,,,,7.664241314
2019/1/24,5.429999828,1.719263554,,,16.79792595,,,,,7.664241314
2019/1/27,5.411799908,1.721830726,,,16.64964294,,,,,7.656645298
2019/1/28,5.399199963,1.71327281,,,16.47762871,,,,,7.649046421
2019/1/29,5.395999908,1.710990906,,,16.86910629,,,,,7.649046421
2019/1/30,5.424099922,1.725063801,,,17.08856964,,,,,7.722926617
2019/1/31,5.415400028,1.736283898,,,17.11822701,,,,,7.730545044
2019/2/3,5.404099941,1.740277648,,,17.36734772,,,,,7.730545044
2019/2/4,5.404099941,1.740277648,,,17.48004723,,,,,7.761009216
2019/2/5,5.404099941,1.740277648,,,17.48004723,,,,,7.761009216
2019/2/6,5.433599949,1.753684878,,,17.30210304,,,,,7.73815918
2019/2/7,5.428100109,1.741228461,,,17.34362221,,,,,7.722926617
2019/2/10,5.455200195,1.754065275,,,17.37327957,,,,,7.707700253
2019/2/11,5.445400238,1.755871892,,,17.64019585,,,,,7.715305805
2019/2/12,5.520699978,1.770134926,,,17.62240028,,,,,7.722926617
2019/2/13,5.53000021,1.769374132,,,17.69357872,,,,,7.722926617
2019/2/14,5.48939991,1.752829075,,,17.73509979,,,,,7.722926617
2019/2/17,5.533899784,1.763003349,,,17.73509979,,,,,7.722926617
2019/2/18,5.526299953,1.748550057,,,17.77068901,,,,,7.722926617
2019/2/19,5.558499813,1.768613458,,,17.80034447,,,,,7.722926617
2019/2/20,5.554399967,1.772416949,,,17.76475906,,,,,7.715305805
2019/2/21,5.545800209,1.774413705,,,17.9723568,,,,,7.730545044
2019/2/24,5.568999767,1.786774993,,,18.05539703,,,,,7.745774746
2019/2/25,5.554900169,1.77926302,,,18.07912636,,,,,7.753396034
2019/2/26,5.537000179,1.775935173,,,18.11471558,,,,,7.761009216
2019/2/27,5.478600025,1.76699698,,,18.06726265,,,,,7.776285648
2019/2/28,5.502999783,1.776030302,,,18.23927498,,,,,7.753370762
2019/3/3,5.565100193,1.781450272,,,18.14437294,,,,,7.745731831
2019/3/4,5.552400112,1.776315451,,,18.12064552,,,,,7.738091469
2019/3/5,5.546599865,1.780499101,,,17.99015427,,,,,7.738091469
2019/3/6,5.531700134,1.780594349,,,17.81221008,,,,,7.730453014
2019/3/7,5.486599922,1.759199858,,,17.79441452,,,,,7.730453014
2019/3/10,5.477200031,1.76566577,,,18.16809654,,,,,7.753370762
2019/3/11,5.506700039,1.77774179,,,18.24520683,,,,,7.776285648
2019/3/12,5.477499962,1.771275878,,,18.31045341,,,,,7.776285648
2019/3/13,5.480800152,1.771656156,,,18.31045341,,,,,7.78392458
2019/3/14,5.485899925,1.779548407,,,18.43501282,,,,,7.806843758
2019/3/17,5.508299828,1.796188593,,,18.51212311,,,,,7.822121143
2019/3/18,5.520500183,1.796949387,,,18.58329964,,,,,7.822121143
2019/3/19,5.49669981,1.79932642,,,18.61295509,,,,,7.829756737
2019/3/20,5.505099773,1.803415179,,,18.96291351,,,,,7.8526721
2019/3/21,5.504700184,1.810261488,,,18.51212311,,,,,7.845040798
2019/3/24,5.456999779,1.78164041,,,18.45873833,,,,,7.837402344
2019/3/25,5.475500107,1.796759129,,,18.54178047,,,,,7.8526721
2019/3/26,5.471099854,1.799136281,,,18.38162994,,,,,7.837402344
2019/3/27,5.481699944,1.802559495,,,18.43501282,,,,,7.829756737
2019/3/28,5.512599945,1.815871716,,,18.64261246,,,,,7.868067265
2019/3/31,5.57460022,1.808264613,,,18.89173889,,,,,7.883384705
2019/4/1,5.616399765,1.816156745,,,18.96884537,,,,,7.875725746
2019/4/2,5.659399986,1.825285316,,,19.11120224,,,,,7.875725746
2019/4/3,5.668000221,1.826616287,,,19.02222824,,,,,7.875725746
2019/4/4,5.691699982,1.827852488,,,19.13492584,,,,,7.875725746
2019/4/7,5.686900139,1.829659224,,,19.18237877,,,,,7.868067265
2019/4/8,5.706999779,1.840404034,,,19.1408596,,,,,7.875725746
2019/4/9,5.70909977,1.839262843,,,19.24762535,,,,,7.875725746
2019/4/10,5.711100101,1.827662349,,,19.25948906,,,,,7.86040926
2019/4/11,5.707799911,1.821386695,,,19.38997841,,,,,7.845077991
2019/4/14,5.701300144,1.826996684,,,19.33659554,,,,,7.845077991
2019/4/15,5.712999821,1.829944611,,,19.36625671,,,,,7.845077991
2019/4/16,5.740300179,1.832416534,,,19.34845924,,,,,7.85273695
2019/4/17,5.732900143,1.829754233,,,19.33659554,,,,,7.845077991
2019/4/21,5.744900227,1.824334264,,,19.43743134,,,,,7.845077991
2019/4/22,5.747000217,1.825380206,,,19.66282845,,,,,7.85273695
2019/4/23,5.763299942,1.83146596,,,19.61537743,,,,,7.837421894
2019/4/24,5.747099876,1.817487955,,,19.65689468,,,,,7.822099686
2019/4/25,5.745399952,1.814255238,,,19.75180054,,,,,7.829758644
2019/4/28,5.824699879,1.830895424,,,19.79925346,,,,,7.837421894
2019/4/29,5.793000221,1.831370831,,,19.76366234,,,,,7.868155956
2019/4/30,5.793000221,1.831370831,,,19.56199074,,,,,7.875835896
2019/5/1,5.803299904,1.846489549,,,19.5679245,,,,,7.860471249
2019/5/2,5.818399906,1.846489549,,,19.84077263,,,,,7.875835896
2019/5/5,5.65749979,1.813114166,,,19.69248581,,,,,7.875835896
2019/5/6,5.717199802,1.819104433,,,19.30101013,,,,,7.868155956
2019/5/7,5.664999962,1.79656899,,,19.27728271,,,,,7.860471249
2019/5/8,5.626699924,1.771275878,,,19.13492584,,,,,7.845103264
2019/5/9,5.641900063,1.78297174,,,19.23576164,,,,,7.852786541
2019/5/12,5.574699879,1.776885986,,,18.58923149,,,,,7.829732418
2019/5/13,5.563199997,1.756442428,,,18.82648849,,,,,7.837419987
2019/5/14,5.560500145,1.763478637,,,19.07561302,,,,,7.845103264
2019/5/15,5.5770998,1.768138051,,,19.24169159,,,,,7.852786541
2019/5/16,5.528999805,1.768138051,,,18.99850273,,,,,7.845103264
2019/5/17,5.528999805,1.768138051,,,18.67227364,,,,,7.852786541
2019/5/20,5.490300179,1.766521573,,,18.85021591,,,,,7.868155956
2019/5/21,5.48059988,1.780118942,,,18.86800957,,,,,7.868155956
2019/5/22,5.428199768,1.763573885,,,18.58329964,,,,,7.852786541
2019/5/23,5.454199791,1.761386752,,,18.6010952,,,,,7.860471249
2019/5/26,5.456099987,1.766426325,,,18.6010952,,,,,7.860471249
2019/5/27,5.446899891,1.776600599,,,18.54771233,,,,,7.860471249
2019/5/28,5.43569994,1.772702217,,,18.36383629,,,,,7.860471249
2019/5/29,5.399000168,1.771180868,,,18.47653389,,,,,7.875835896
2019/5/30,5.366600037,1.777551532,,,18.28672791,,,,,7.892794132
2019/6/2,5.366099834,1.778502464,,,17.9723568,,,,,7.892794132
2019/6/3,5.39470005,1.776695848,,,18.37569809,,,,,7.915921211
2019/6/4,5.39470005,1.776695848,,,18.57736778,,,,,7.94674778
2019/6/5,5.39139986,1.774889112,,,18.70192909,,,,,7.95445919
2019/6/6,5.434500217,1.771561384,,,19.00443459,,,,,7.977580547
2019/6/9,5.477700233,1.800182462,,,19.18237877,,,,,7.992997646
2019/6/10,5.52699995,1.814540505,,,19.12306404,,,,,8.008414268
2019/6/11,5.531599998,1.809500813,,,19.0400219,,,,,8.008414268
2019/6/12,5.560200214,1.806933522,,,19.07561302,,,,,8.016120911
2019/6/13,5.573500156,1.799611926,,,18.92139435,,,,,8.008414268
2019/6/16,5.554999828,1.790578485,,,18.96291351,,,,,8.008414268
2019/6/17,5.602200031,1.794857264,,,19.22982979,,,,,8.046949387
2019/6/18,5.685299873,1.826236129,,,19.46115875,,,,,8.077783585
2019/6/19,5.733200073,1.830325007,,,19.69841576,,,,,8.147153854
2019/6/20,5.755099773,1.820055604,,,19.60944557,,,,,8.116319656
2019/6/23,5.741600037,1.817868352,,,19.56199074,,,,,8.116319656
2019/6/24,5.708499908,1.813874722,,,19.18830872,,,,,8.108613968
2019/6/25,5.701099873,1.812828779,,,19.28914642,,,,,8.100904465
2019/6/26,5.743999958,1.82870841,,,19.47895241,,,,,8.108613968
2019/6/27,5.744699955,1.829373956,,,19.55012894,,,,,8.154216766
2019/6/30,5.836900234,1.831180453,,,19.85263634,,,,,8.16967392
2019/7/1,5.825399876,1.840594053,,,19.90008736,,,,,8.185134888
2019/7/2,5.809500217,1.835744739,,,20.0068531,,,,,8.200591087
2019/7/3,5.814400196,1.842971325,,,20.0068531,,,,,8.200591087
2019/7/4,5.787899971,1.851148844,,,19.94160652,,,,,8.185134888
2019/7/7,5.736100197,1.820435762,,,19.80518341,,,,,8.154216766
2019/7/8,5.730500221,1.809595942,,,19.92381287,,,,,8.138759613
2019/7/9,5.748000145,1.81121242,,,20.08989525,,,,,8.138759613
2019/7/10,5.760499954,1.823383331,,,20.14920998,,,,,8.138759613
2019/7/11,5.76609993,1.823003173,,,20.26190567,,,,,8.131029129
2019/7/14,5.763999939,1.830514908,,,20.33901596,,,,,8.146484375
2019/7/15,5.770500183,1.83146596,,,20.17293358,,,,,8.146484375
2019/7/16,5.790800095,1.830229759,,,20.17293358,,,,,8.154216766
2019/7/17,5.767399788,1.830419779,,,20.23817825,,,,,8.161944389
2019/7/18,5.797100067,1.839072704,,,20.10175705,,,,,8.16967392
2019/7/21,5.768700123,1.824049115,,,20.30342674,,,,,8.177405357
2019/7/22,5.786799908,1.83564961,,,20.41019249,,,,,8.192865372
2019/7/23,5.780099869,1.839643359,,,20.67710876,,,,,8.200591087
2019/7/24,5.804299831,1.854096413,,,20.53475571,,,,,8.208322525
2019/7/25,5.794499874,1.847155213,,,20.67117691,,,,,8.208322525
2019/7/28,5.775700092,1.84087944,,,20.53475571,,,,,8.216043472
2019/7/29,5.780499935,1.839072704,,,20.32715416,,,,,8.208322525
2019/7/30,5.704199791,1.821481705,,,20.01278687,,,,,8.239318848
2019/7/31,5.682199955,1.810546637,,,19.87042999,,,,,8.231575012
2019/8/1,5.621399879,1.79932642,,,19.55012894,,,,,8.231575012
2019/8/4,5.523900032,1.754350662,,,18.79683304,,,,,8.192817688
2019/8/5,5.478199959,1.748835444,,,19.07561302,,,,,8.208322525
2019/8/6,5.508500099,1.756537437,,,19.20017242,,,,,8.239318848
2019/8/7,5.503799915,1.772607207,,,19.67469025,,,,,8.262574196
2019/8/8,5.503799915,1.772607207,,,19.42556953,,,,,8.278079987
2019/8/9,5.503799915,1.772607207,,,19.18237877,,,,,8.169561386
2019/8/12,5.466100216,1.743985891,,,19.5560627,,,,,8.130805969
2019/8/13,5.483500004,1.763193607,,,18.98070908,,,,,8.123056412
2019/8/14,5.446499825,1.753304482,,,19.07561302,,,,,8.154064178
2019/8/15,5.430900097,1.761196733,,,19.41370583,,,,,8.177315712
2019/8/18,5.463399887,1.773272634,,,19.62723923,,,,,8.154064178
2019/8/19,5.474999905,1.783732295,,,19.5679245,,,,,8.161815643
2019/8/20,5.454999924,1.784588099,,,19.76366234,,,,,8.169561386
2019/8/21,5.461100101,1.782686234,,,19.69841576,,,,,8.177315712
2019/8/22,5.431900024,1.788866878,,,19.20017242,,,,,8.185065269
2019/8/25,5.359799862,1.773177505,,,19.41963959,,,,,8.185065269
2019/8/26,5.355899811,1.785158515,,,19.38997841,,,,,8.185065269
2019/8/27,5.331999779,1.783256769,,,19.36032295,,,,,8.192817688
2019/8/28,5.392099857,1.783256769,,,19.63910294,,,,,8.192817688
2019/8/29,5.423999786,1.800657749,,,19.65096474,,,,,8.225471497
2019/9/1,5.387800217,1.794001698,,,19.65096474,,,,,8.225471497
2019/9/2,5.398900032,1.780974746,,,19.4670887,,,,,8.248797417
2019/9/3,5.448200226,1.793050766,,,19.73400497,,,,,8.29543972
2019/9/4,5.474899769,1.807598948,,,20.0958271,,,,,8.287669182
2019/9/5,5.495900154,1.813779712,,,20.03057861,,,,,8.29543972
2019/9/8,5.500400066,1.815586209,,,19.85263634,,,,,8.272119522
2019/9/9,5.513899803,1.807028651,,,19.68655396,,,,,8.225471497
2019/9/10,5.588699818,1.815966725,,,19.85856628,,,,,8.209922791
2019/9/11,5.574999809,1.823003173,,,20.01278687,,,,,8.21769619
2019/9/12,5.614900112,1.829849362,,,19.95346832,,,,,8.16327095
2019/9/15,5.600299835,1.824239254,,,19.95346832,,,,,8.147722244
2019/9/16,5.574500084,1.805887461,,,20.08989525,,,,,8.16327095
2019/9/17,5.551099777,1.81263864,,,20.07802963,,,,,8.18659687
2019/9/18,5.539000034,1.810927153,,,20.1195507,,,,,8.202148438
2019/9/19,5.5479002,1.819770098,,,19.95940208,,,,,8.21769619
2019/9/22,5.489699841,1.819104433,,,19.94753838,,,,,8.225471497
2019/9/23,5.519100189,1.823573589,,,19.66875839,,,,,8.202148438
2019/9/24,5.463699818,1.805221796,,,19.8941555,,,,,8.155502319
2019/9/25,5.479700089,1.813589573,,,19.8941555,,,,,8.171048164
2019/9/26,5.472099781,1.810927153,,,19.53233719,,,,,8.178825378
2019/9/29,5.468599796,1.807884216,,,19.71621323,,,,,8.20065403
2019/9/30,5.513299942,1.798185468,,,19.56199074,,,,,8.20065403
2019/10/1,5.438799858,1.785729051,,,19.2535553,,,,,8.192855835
2019/10/2,5.427299976,1.773938298,,,19.55012894,,,,,8.208444595
2019/10/3,5.407599926,1.772226691,,,19.81111526,,,,,8.231832504
2019/10/6,5.437699795,1.776220441,,,19.74587059,,,,,8.231832504
2019/10/7,5.459400177,1.793621182,,,19.38997841,,,,,8.216244698
2019/10/8,5.432600021,1.785729051,,,19.64503288,,,,,8.208444595
2019/10/9,5.4375,1.782115817,,,19.74587059,,,,,8.208444595
2019/10/10,5.482500076,1.793050766,,,20.04837227,,,,,8.192855835
2019/10/13,5.489299774,1.801133156,,,20.04837227,,,,,8.185055733
2019/10/14,5.482500076,1.810356617,,,20.29749489,,,,,8.192855835
2019/10/15,5.520500183,1.826806664,,,20.07802963,,,,,8.185055733
2019/10/16,5.520199776,1.826331019,,,20.0958271,,,,,8.192855835
2019/10/17,5.481800079,1.81948483,,,19.84077263,,,,,8.20065403
2019/10/20,5.512599945,1.816632271,,,20.0068531,,,,,8.185055733
2019/10/21,5.56619978,1.824144244,,,19.72807312,,,,,8.192855835
2019/10/22,5.558000088,1.824144244,,,19.70434952,,,,,8.20065403
2019/10/23,5.601200104,1.825285316,,,20.04244232,,,,,8.208444595
2019/10/24,5.630000114,1.829754233,,,20.16107368,,,,,8.216244698
2019/10/25,5.630000114,1.829754233,,,20.38646698,,,,,8.20065403
2019/10/28,5.642199993,1.847440362,,,20.28563309,,,,,8.20065403
2019/10/29,5.663199902,1.860087037,,,20.41612244,,,,,8.192855835
2019/10/30,5.703000069,1.877868176,,,20.33901596,,,,,8.249941826
2019/10/31,5.708000183,1.879484653,,,20.54068756,,,,,8.249941826
2019/11/3,5.73390007,1.896600366,,,20.65338326,,,,,8.257763863
2019/11/4,5.752099991,1.910958409,,,20.62372589,,,,,8.226481438
2019/11/5,5.778999805,1.906679273,,,20.57627296,,,,,8.23429966
2019/11/6,5.809700012,1.915902972,,,20.61186218,,,,,8.210840225
2019/11/7,5.790999889,1.899928212,,,20.66524506,,,,,8.203022957
2019/11/10,5.722099781,1.882527471,,,20.64151955,,,,,8.195201874
2019/11/11,5.769999981,1.887376785,,,20.7364254,,,,,8.187380791
2019/11/12,5.717100143,1.872733474,,,20.76015091,,,,,8.187380791
2019/11/13,5.724100113,1.873209,,,20.78980827,,,,,8.210840225
2019/11/14,5.732200146,1.873779535,,,20.99147797,,,,,8.210840225
2019/11/17,5.78399992,1.878914118,,,21.06858635,,,,,8.203022957
2019/11/18,5.749499798,1.890039206,,,21.12789917,,,,,8.195201874
2019/11/19,5.731299877,1.883858442,,,21.05079269,,,,,8.203022957
2019/11/20,5.664800167,1.867503643,,,20.95589256,,,,,8.210840225
2019/11/21,5.72329998,1.869215131,,,20.94402504,,,,,8.210840225
2019/11/24,5.707399845,1.883478284,,,21.19907951,,,,,8.218660355
2019/11/25,5.691699982,1.886045575,,,21.29991531,,,,,8.226481438
2019/11/26,5.696100235,1.894793391,,,21.44226837,,,,,8.218660355
2019/11/27,5.673600197,1.889849067,,,21.44226837,,,,,8.218660355
2019/11/28,5.65350008,1.872638464,,,21.32363892,,,,,8.235916138
2019/12/1,5.664899826,1.874254942,,,20.98554611,,,,,8.196699142
2019/12/2,5.63560009,1.862654209,,,20.90250587,,,,,8.204543114
2019/12/3,5.607500076,1.844777822,,,20.9499588,,,,,8.220229149
2019/12/4,5.631999969,1.848581433,,,21.03892899,,,,,8.220229149
2019/12/5,5.668900013,1.861608505,,,21.21687126,,,,,8.228075981
2019/12/8,5.631499767,1.861988544,,,21.13383293,,,,,8.25160408
2019/12/9,5.607699871,1.855427742,,,21.06858635,,,,,8.259449005
2019/12/10,5.626999855,1.859136105,,,21.22280312,,,,,8.282981873
2019/12/11,5.66260004,1.874349833,,,21.43633652,,,,,8.290823936
2019/12/12,5.70510006,1.904587507,,,21.61428261,,,,,8.314352036
2019/12/15,5.694200039,1.903826714,,,21.80408859,,,,,8.322195053
2019/12/16,5.683899879,1.919896364,,,21.84583855,,,,,8.353572845
2019/12/17,5.703999996,1.924555659,,,21.8784523,,,,,8.369257927
2019/12/18,5.698500156,1.912099361,,,22.01543617,,,,,8.361416817
2019/12/19,5.707099915,1.914381504,,,22.13937378,,,,,8.361416817
2019/12/22,5.704899788,1.919706225,,,22.14589882,,,,,8.369257927
2019/12/23,5.714399815,1.91362083,,,22.1198082,,,,,8.377103806
2019/12/25,5.723499775,1.916473508,,,22.2828846,,,,,8.384947777
2019/12/26,5.727399826,1.931497216,,,22.31549835,,,,,8.392794609
2019/12/29,5.728199959,1.918660402,,,22.12632942,,,,,8.392794609
2019/12/30,5.733200073,1.907155156,,,22.15894508,,,,,8.416391373
2020/1/1,5.784800053,1.901734948,,,22.56337738,,,,,8.424254417
2020/1/2,5.763199806,1.901259542,,,22.40029907,,,,,8.432122231
2020/1/5,5.722300053,1.880815864,,,22.49814606,,,,,8.424254417
2020/1/6,5.779200077,1.900498629,,,22.57642365,,,,,8.432122231
2020/1/7,5.766799927,1.891085267,,,22.75254822,,,,,8.439985275
2020/1/8,5.774499893,1.922463655,,,23.02651405,,,,,8.447852135
2020/1/9,5.796800137,1.930641294,,,23.01999474,,,,,8.45571804
2020/1/12,5.790999889,1.938248158,,,23.30700874,,,,,8.45571804
2020/1/13,5.818200111,1.948992848,,,23.1765461,,,,,8.45571804
2020/1/14,5.79090023,1.942432046,,,23.13740921,,,,,8.479310036
2020/1/15,5.829400063,1.948042274,,,23.33309937,,,,,8.495047569
2020/1/16,5.834700108,1.951370239,,,23.40485573,,,,,8.487179756
2020/1/19,5.835700035,1.941290975,,,23.40485573,,,,,8.487179756
2020/1/20,5.783299923,1.917899609,,,23.41137886,,,,,8.487179756
2020/1/21,5.814199924,1.929309964,,,23.42442513,,,,,8.495047569
2020/1/22,5.771399975,1.9192307,,,23.47008514,,,,,8.495047569
2020/1/23,5.779099941,1.920562029,,,23.29396248,,,,,8.495047569
2020/1/24,5.779099941,1.920562029,,,22.85691643,,,,,8.471447945
2020/1/27,5.674499989,1.905253172,,,23.16350174,,,,,8.495047569
2020/1/28,5.676400185,1.906489372,,,23.11783791,,,,,8.518644333
2020/1/29,5.658599854,1.861037731,,,23.1961174,,,,,8.518644333
2020/1/30,5.622600079,1.853811264,,,22.77211571,,,,,8.560460091
2020/2/2,5.552999973,1.843256474,,,23.07870102,,,,,8.560460091
2020/2/3,5.61920023,1.883288026,,,23.61359406,,,,,8.552570343
2020/2/4,5.68200016,1.919420958,,,23.59402466,,,,,8.560460091
2020/2/5,5.731100082,1.946615815,,,23.77014732,,,,,8.57624054
2020/2/6,5.66079998,1.940054655,,,23.62664032,,,,,8.58412838
2020/2/9,5.631899834,1.933493972,,,23.89409065,,,,,8.57624054
2020/2/10,5.655799866,1.94062531,,,23.99193192,,,,,8.58412838
2020/2/11,5.736199856,1.959642649,,,24.25938225,,,,,8.592022896
2020/2/12,5.734300137,1.958882093,,,24.29199791,,,,,8.59991169
2020/2/13,5.738500118,1.964967489,,,24.42245674,,,,,8.615692139
2020/2/16,5.720499992,1.966964126,,,24.42245674,,,,,8.615692139
2020/2/17,5.697199821,1.943383098,,,24.29851913,,,,,8.631468773
2020/2/18,5.730899811,1.957741022,,,24.52682495,,,,,8.639358521
2020/2/19,5.709300041,1.954508305,,,24.31808662,,,,,8.647249222
2020/2/20,5.673299789,1.937772751,,,23.86147308,,,,,8.678808212
2020/2/23,5.597300053,1.901544809,,,22.98085594,,,,,8.670916557
2020/2/24,5.638199806,1.902305603,,,22.43291473,,,,,8.655136108
2020/2/25,5.575099945,1.877297759,,,22.49162102,,,,,8.615692139
2020/2/26,5.566800117,1.874064803,,,21.60448074,,,,,8.536791801
2020/2/27,5.402299881,1.824049115,,,21.60448074,,,,,8.498019218
2020/3/1,5.407000065,1.82205224,,,22.61556053,,,,,8.53758049
2020/3/2,5.423099995,1.828327894,,,21.91758919,,,,,8.616707802
2020/3/3,5.42840004,1.833938003,,,22.78516197,,,,,8.67209053
2020/3/4,5.396500111,1.863129735,,,22.12632942,,,,,8.62461853
2020/3/5,5.302899837,1.81815362,,,21.64362335,,,,,8.585057259
2020/3/8,4.977499962,1.741038203,,,20.13026428,,,,,8.268557549
2020/3/9,5.061999798,1.762242556,,,21.25223541,,,,,8.189433098
2020/3/10,4.962100029,1.754255414,,,20.2542038,,,,,8.039096832
2020/3/11,4.754300117,1.68208456,,,18.44730377,,,,,7.6988554
2020/3/12,4.651000023,1.697393417,,,20.2150631,,,,,7.690943241
2020/3/15,4.410299778,1.596981764,,,17.5797348,,,,,7.508960724
2020/3/16,4.334400177,1.600690246,,,18.6756134,,,,,7.406094074
2020/3/17,4.268400192,1.575111866,,,17.61235046,,,,,7.05794239
2020/3/18,4.076099873,1.519200921,,,18.06244278,,,,,6.899695873
2020/3/19,4.248799801,1.583194375,,,17.58625603,,,,,7.01047039
2020/3/22,3.951299906,1.478503942,,,17.61235046,,,,,6.907607555
2020/3/23,4.186299801,1.525096178,,,19.2431221,,,,,6.994645119
2020/3/24,4.437099934,1.591371655,,,19.19093895,,,,,7.184545517
2020/3/25,4.393700123,1.607346416,,,20.20201683,,,,,7.342795372
2020/3/26,4.452700138,1.615904093,,,19.3214016,,,,,7.303230762
2020/3/29,4.266699791,1.583859921,,,19.99980164,,,,,7.224108696
2020/3/30,4.365499973,1.604969144,,,19.6475563,,,,,7.3034935
2020/3/31,4.282999992,1.572544694,,,18.75389099,,,,,7.224105835
2020/4/1,4.315999985,1.568931222,,,19.04090691,,,,,7.239981174
2020/4/2,4.201700211,1.568550944,,,18.76041412,,,,,7.255862713
2020/4/5,4.325099945,1.608011842,,,20.23463249,,,,,7.247923851
2020/4/6,4.514699936,1.644715309,,,20.08460045,,,,,7.287617207
2020/4/7,4.479700089,1.6389153,,,20.70429611,,,,,7.295552731
2020/4/8,4.54309988,1.655840635,,,20.74995613,,,,,7.398757458
2020/4/12,4.533100128,1.654509425,,,20.77605057,,,,,7.414634228
2020/4/13,4.643799782,1.670864224,,,21.59143639,,,,,7.470201015
2020/4/14,4.57679987,1.668106794,,,21.30442047,,,,,7.44638586
2020/4/15,4.60010004,1.65793252,,,21.66971397,,,,,7.430510044
2020/4/16,4.611400127,1.696062326,,,21.97629738,,,,,7.454325676
2020/4/19,4.6104002,1.687219143,,,21.72842216,,,,,7.430510044
2020/4/20,4.540500164,1.65251255,,,20.93912697,,,,,7.367002487
2020/4/21,4.528999805,1.662591815,,,21.57839203,,,,,7.351125717
2020/4/22,4.516799927,1.671720147,,,21.48706627,,,,,7.367002487
2020/4/23,4.494400024,1.661545873,,,21.78060532,,,,,7.343183994
2020/4/26,4.557499886,1.676569581,,,21.96977425,,,,,7.319367409
2020/4/27,4.585000038,1.690262079,,,21.65666771,,,,,7.319367409
2020/4/28,4.613699913,1.691783428,,,22.45248222,,,,,7.374941826
2020/4/29,4.713600159,1.717646837,,,22.38073158,,,,,7.447425842
2020/4/30,4.713600159,1.717646837,,,21.65666771,,,,,7.447425842
2020/5/3,4.592000008,1.65660131,,,21.8784523,,,,,7.431494713
2020/5/4,4.624599934,1.671244621,,,22.21113014,,,,,7.495213032
2020/5/5,4.651299953,1.694636106,,,22.41986847,,,,,7.48724699
2020/5/6,4.651299953,1.694636106,,,22.78516197,,,,,7.527076244
2020/5/7,4.686399937,1.69568193,,,23.12436104,,,,,7.55096817
2020/5/10,4.725399971,1.713843465,,,23.30700874,,,,,7.590797901
2020/5/11,4.701399803,1.707567811,,,22.84386826,,,,,7.622656345
2020/5/12,4.683300018,1.717742085,,,22.57642365,,,,,7.598760128
2020/5/13,4.620699883,1.703194022,,,22.8112545,,,,,7.57486248
2020/5/14,4.618899822,1.697964072,,,22.94824028,,,,,7.614693642
2020/5/17,4.655700207,1.675618768,,,23.41790581,,,,,7.694345951
2020/5/18,4.744800091,1.697678685,,,23.45051765,,,,,7.726201057
2020/5/19,4.725500107,1.705761194,,,23.9462719,,,,,7.813819885
2020/5/20,4.711100101,1.707567811,,,23.6005497,,,,,7.87754631
2020/5/21,4.622300148,1.670483947,,,23.69839478,,,,,7.853644371
2020/5/25,4.695600033,1.694540858,,,23.71796417,,,,,7.901438236
2020/5/26,4.670400143,1.702147841,,,23.75057983,,,,,7.901438236
2020/5/27,4.661200047,1.698724747,,,23.82233429,,,,,7.901438236
2020/5/28,4.656499863,1.697013259,,,24.11587334,,,,,7.914213181
2020/5/31,4.729899883,1.732100129,,,24.25286102,,,,,7.946152687
2020/6/1,4.83220005,1.746458292,,,24.42897987,,,,,7.97810173
2020/6/2,4.969600201,1.768613458,,,24.70947647,,,,,8.057967186
2020/6/3,4.986400127,1.77507937,,,24.40941048,,,,,8.057967186
2020/6/4,5.059599876,1.785348535,,,24.86602592,,,,,8.097899437
2020/6/7,5.137800217,1.796473861,,,24.97039795,,,,,8.145812035
2020/6/8,5.097700119,1.795523047,,,25.1008606,,,,,8.153800011
2020/6/9,5.115300179,1.801038027,,,25.51181602,,,,,8.161787033
2020/6/10,4.958399773,1.774223685,,,24.28547096,,,,,8.089909554
2020/6/11,4.929800034,1.762147546,,,24.61162758,,,,,8.089909554
2020/6/14,4.823699951,1.71983397,,,24.82689095,,,,,8.057967186
2020/6/15,4.929399967,1.76423955,,,25.29003143,,,,,8.129840851
2020/6/16,4.92840004,1.759389997,,,25.42701721,,,,,8.129840851
2020/6/17,4.915800095,1.769183993,,,25.56399536,,,,,8.129840851
2020/6/18,4.881299973,1.78297174,,,25.51833534,,,,,8.153800011
2020/6/21,4.870600224,1.780594349,,,25.91624451,,,,,8.145812035
2020/6/22,4.884200096,1.797519922,,,26.11846542,,,,,8.161787033
2020/6/23,4.875999928,1.795617938,,,25.56399536,,,,,8.145812035
2020/6/24,4.821400166,1.788296223,,,25.88363075,,,,,8.137827873
2020/6/25,4.836299896,1.79932642,,,25.37483025,,,,,8.137827873
2020/6/28,4.77159977,1.78297174,,,25.51833534,,,,,8.121855736
